passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
23.676,1,OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N2.mp3,36.26,mouse_continue,12.588,,0,0,0,0,1,1,OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-SBJ-N1-PUSH-TR-Ab-LOC-N2.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.261,1,Ab-SBJ-N4-REVEAL-INTR-LOC-N5.mp4,Ab-SBJ-N4-REVEAL-INTR-LOC-N5.mp3,44.501,mouse_continue,8.24,,0,1,1,1,1,1,Ab-SBJ-N4-REVEAL-INTR-LOC-N5.mp4,Ab-SBJ-N4-REVEAL-INTR-LOC-N5.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.502,1,OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp4,OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp3,53.11,mouse_continue,8.607,,0,2,2,2,1,1,OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp4,OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.111,1,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp3,61.634,mouse_continue,8.523,,0,3,3,3,1,1,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp4,Ab-SBJ-N4-REVEAL-INTR-Ab-LOC-N5.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.635,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-Ab-LOC-N1.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-Ab-LOC-N1.mp3,68.409,mouse_continue,6.774,,0,4,4,4,1,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-Ab-LOC-N1.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-Ab-LOC-N1.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.409,1,SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp4,SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp3,75.442,mouse_continue,7.032,,0,5,5,5,1,1,SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp4,SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.442,1,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp4,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp3,83.401,mouse_continue,7.958,,0,6,6,6,1,1,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp4,OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N2.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.401,1,Ab-SBJ-N2-HIDE-INTR.mp4,Ab-SBJ-N2-HIDE-INTR.mp3,90.05,mouse_continue,6.649,,0,7,7,7,1,1,Ab-SBJ-N2-HIDE-INTR.mp4,Ab-SBJ-N2-HIDE-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.052,1,SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp3,96.392,mouse_continue,6.339,,0,8,8,8,1,1,SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.392,1,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,106.083,mouse_continue,9.69,,0,9,9,9,1,1,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.083,1,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp3,112.274,mouse_continue,6.191,,0,10,10,10,1,1,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-Ab-LOC-N3.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.275,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N3.mp3,119.625,mouse_continue,7.35,,0,11,11,11,1,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR-LOC-N3.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.626,1,SBJ-N3-JUMP-INTR.mp4,SBJ-N3-JUMP-INTR.mp3,125.249,mouse_continue,5.622,,0,12,12,12,1,1,SBJ-N3-JUMP-INTR.mp4,SBJ-N3-JUMP-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.25,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp3,132.955,mouse_continue,7.705,,0,13,13,13,1,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.956,1,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp3,141.549,mouse_continue,8.593,,0,14,14,14,1,1,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.549,1,Ab-SBJ-N3-REVEAL-INTR-LOC-N4.mp4,Ab-SBJ-N3-REVEAL-INTR-LOC-N4.mp3,148.465,mouse_continue,6.915,,0,15,15,15,1,1,Ab-SBJ-N3-REVEAL-INTR-LOC-N4.mp4,Ab-SBJ-N3-REVEAL-INTR-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.465,1,Ab-SBJ-N2-GO-INTR.mp4,Ab-SBJ-N2-GO-INTR.mp3,154.598,mouse_continue,6.133,,0,16,16,16,1,1,Ab-SBJ-N2-GO-INTR.mp4,Ab-SBJ-N2-GO-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.6,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,160.423,mouse_continue,5.823,,0,17,17,17,1,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.423,1,Ab-OBJ-N5-Ab-SBJ-N1-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N1-REVEAL-TR.mp3,167.59,mouse_continue,7.166,,0,18,18,18,1,1,Ab-OBJ-N5-Ab-SBJ-N1-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N1-REVEAL-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.591,1,OBJ-N5-Ab-SBJ-N4-PUSH-TR-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N4-PUSH-TR-LOC-N3.mp3,175.906,mouse_continue,8.316,,0,19,19,19,1,1,OBJ-N5-Ab-SBJ-N4-PUSH-TR-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N4-PUSH-TR-LOC-N3.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.906,1,SBJ-N1-GO-INTR.mp4,SBJ-N1-GO-INTR.mp3,181.522,mouse_continue,5.616,,0,20,20,20,1,1,SBJ-N1-GO-INTR.mp4,SBJ-N1-GO-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.523,1,Ab-OBJ-N5-SBJ-N1-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N1-HIDE-TR.mp3,189.12,mouse_continue,7.596,,0,21,21,21,1,1,Ab-OBJ-N5-SBJ-N1-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N1-HIDE-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.121,1,OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp3,196.322,mouse_continue,7.201,,0,22,22,22,1,1,OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.323,1,Ab-SBJ-N2-HIDE-INTR.mp4,Ab-SBJ-N2-HIDE-INTR.mp3,201.956,mouse_continue,5.632,,0,23,23,23,1,1,Ab-SBJ-N2-HIDE-INTR.mp4,Ab-SBJ-N2-HIDE-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.956,1,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp4,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp3,208.755,mouse_continue,6.799,,0,24,24,24,1,1,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp4,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.756,1,Ab-SBJ-N1-JUMP-INTR.mp4,Ab-SBJ-N1-JUMP-INTR.mp3,215.179,mouse_continue,6.424,,0,25,25,25,1,1,Ab-SBJ-N1-JUMP-INTR.mp4,Ab-SBJ-N1-JUMP-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.18,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,221.779,mouse_continue,6.599,,0,26,26,26,1,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.781,1,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,228.296,mouse_continue,6.515,,0,27,27,27,1,1,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.297,1,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,236.546,mouse_continue,8.248,,0,28,28,28,1,1,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.547,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,244.113,mouse_continue,7.566,,0,29,29,29,1,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.113,1,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp3,255.889,mouse_continue,11.776,,0,30,30,30,1,1,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.89,1,Ab-SBJ-N3-GO-INTR.mp4,Ab-SBJ-N3-GO-INTR.mp3,261.662,mouse_continue,5.772,,0,31,31,31,1,1,Ab-SBJ-N3-GO-INTR.mp4,Ab-SBJ-N3-GO-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.662,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,267.22,mouse_continue,5.557,,0,32,32,32,1,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.221,1,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp4,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp3,272.77,mouse_continue,5.548,,0,33,33,33,1,1,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp4,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.77,1,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp4,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp3,279.303,mouse_continue,6.533,,0,34,34,34,1,1,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp4,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.304,1,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp3,285.553,mouse_continue,6.249,,0,35,35,35,1,1,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.556,1,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp3,292.194,mouse_continue,6.638,,0,36,36,36,1,1,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.195,1,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp4,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp3,308.802,mouse_continue,16.607,,0,37,37,37,1,1,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp4,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.802,1,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp4,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp3,316.636,mouse_continue,7.834,,0,38,38,38,1,1,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp4,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316.638,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp3,322.854,mouse_continue,6.216,,0,39,39,39,1,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.855,1,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,333.477,mouse_continue,10.622,,0,40,40,40,1,1,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
